Unnamed: 0,num_page,text,width,height,area,chars,char_size,pos_x,pos_y,aspect,layout,x0,x1,y0,y1,assureur
3471,96,4 ,0.00356718,0.0050420099999999,1.7985757231799964e-05,2,8.992878615899982e-06,0.34661119,0.456302525,0.707491655113737,v,0.3448276,0.34839478,0.45378152,0.45378152,covea-output-1-to-98
3472,96,3 ,0.00356718,0.00672269,2.398104531420013e-05,2,1.1990522657100066e-05,0.34780024,0.477310925,0.5306179520400296,v,0.34601665,0.34958383,0.47394958,0.47394958,covea-output-1-to-98
3473,96,2 ,0.0047562299999999,0.0067227199999999,3.197480254559963e-05,2,1.5987401272799813e-05,0.3472057149999999,0.49915968,0.707485958064593,v,0.3448276,0.34958383,0.49579832,0.49579832,covea-output-1-to-98
3474,96,2 ,0.0047562299999999,0.0050420399999999,2.398110190919972e-05,2,1.1990550954599858e-05,0.3472057149999999,0.52184878,0.9433146107527908,v,0.3448276,0.34958383,0.51932776,0.51932776,covea-output-1-to-98
3475,96,2 ,0.0047562299999999,0.00672269,3.1974659858699964e-05,2,1.5987329929349982e-05,0.3472057149999999,0.541176495,0.7074891152202393,v,0.3448276,0.34958383,0.53781515,0.53781515,covea-output-1-to-98
3476,96,2 ,0.0047562299999999,0.0050420399999999,2.398110190919972e-05,2,1.1990550954599858e-05,0.3472057149999999,0.56050422,0.9433146107527908,v,0.3448276,0.34958383,0.5579832,0.5579832,covea-output-1-to-98
3477,96,2 ,0.0047562299999999,0.0050419999999999,2.398091165999982e-05,2,1.199045582999991e-05,0.3472057149999999,0.5806723,0.9433220944069776,v,0.3448276,0.34958383,0.5781513,0.5781513,covea-output-1-to-98
3478,96,2 2 ,0.0047562299999999,0.02521006,0.0001199048436737,4,2.9976210918449863e-05,0.3472057149999999,0.60924373,0.1886639698596499,v,0.3448276,0.34958383,0.5966387,0.5966387,covea-output-1-to-98
3479,96,2 ,0.0047562299999999,0.0067226999999999,3.197470742099967e-05,2,1.5987353710499835e-05,0.3472057149999999,0.6420168500000001,0.7074880628318969,v,0.3448276,0.34958383,0.6386555,0.6386555,covea-output-1-to-98
3480,96,2 ,0.0047562299999999,0.0067227,3.19747074210002e-05,2,1.59873537105001e-05,0.3472057149999999,0.66554625,0.7074880628318853,v,0.3448276,0.34958383,0.6621849,0.6621849,covea-output-1-to-98
3481,96,1 ,0.00237813,0.00672269,1.59874307697003e-05,2,7.99371538485015e-06,0.3472057149999999,0.6857143050000001,0.3537467888598199,v,0.34601665,0.34839478,0.68235296,0.68235296,covea-output-1-to-98
